Site_Type,Site_Code,Genus_Code,Species_Code,Cultivar_Code,Species_Latin,Species_Common,Native_SLL,Native_ETF,Invasive,Latitude,Longitude,DBH
S,S59,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,N,N,Y,45.460355,-73.633187,85.6
S,S59,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.460485,-73.633531,50.1
S,S59,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.460525,-73.633622,43.4
S,S59,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,N,N,Y,45.460637,-73.633916,53.3
S,S59,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,N,N,Y,45.460691,-73.634043,70.2
S,S6,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.463236,-73.627575,32
S,S60,QU,QUMA,QUMA,Quercus macrocarpa,BUR OAK,Y,Y,N,45.460753,-73.62932,12.6
S,S60,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460827,-73.629521,77.5
S,S60,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460867,-73.629622,50.1
S,S60,FA,FASY,FASYRI,Fagus sylvatica Riversii,European beech Rversii,N,N,N,45.460939,-73.629809,6.7
S,S60,AC,ACPL,ACPLSC,Acer platanoides 'Schwedleri',Schwedleri Norway Maple,N,N,Y,45.461352,-73.630866,42.8
S,S60,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.461401,-73.630995,64
S,S60,AC,ACPL,ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,N,N,Y,45.461477,-73.631182,37.2
S,S60,FR,FRAM,FRAMAP,Fraxinus americana 'Autumn Purple',Autumn Purple Ash,Y,Y,N,45.461545,-73.631338,46
S,S61,PY,PYCA,PYCA,Pyrus calleryana,Callery Pear,N,N,Y,45.455337,-73.641633,5.7
S,S61,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.455471,-73.642016,35.8
S,S61,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.455503,-73.64206,65.4
S,S61,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.455646,-73.642425,85.3
S,S61,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.455722,-73.642688,21.5
S,S61,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.455888,-73.643064,63.1
S,S61,MA,MASY,MASY,Malus sylvestris,Crab Apple,N,N,N,45.455922,-73.64315,13.3
S,S61,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.455987,-73.643311,47.2
S,S61,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.456036,-73.64348,17.2
S,S61,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.456038,-73.643492,36.9
S,S61,SO,SOAU,SOAU,Sorbus aucuparia,European Mountain Ash,N,N,N,45.456046,-73.643481,29.7
S,S61,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.456048,-73.643491,17.4
S,S61,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456104,-73.643612,53
S,S62,QU,QURO,QURO,Quercus robur,ENGLISH OAK,N,N,N,45.455437,-73.641479,6.6
S,S62,GL,GLTR,GLTRST,Gleditsia triacanthos 'Street Keeper',Gleditsia triacanthos 'Street Keeper',N,Y,N,45.455492,-73.641618,9.3
S,S62,AC,ACFR,ACFR,Acer Freemannii,FREEMAN MAPLE,Y,Y,N,45.455611,-73.641882,56.1
S,S62,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.455656,-73.642003,79.1
S,S62,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.455701,-73.642138,57.3
S,S62,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.45584,-73.64247,49.3
S,S62,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.455907,-73.642689,56.1
S,S62,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.455992,-73.642843,99
S,S62,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.455997,-73.642882,101.6
S,S62,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.456025,-73.642962,7.5
S,S62,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,Y,Y,N,45.456073,-73.64308,6.5
S,S62,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.456109,-73.643194,29.5
S,S63,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456306,-73.643709,45.4
S,S63,BE,BEAL,BEAL,Betula alleghaniensis,Yellow Birch,Y,Y,N,45.456336,-73.643783,6
S,S63,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.456432,-73.644016,27.2
S,S63,LA,LAKA,LAKA,Larix kaempferi,Japanese Larch,N,N,N,45.456481,-73.644164,43.1
S,S63,LA,LAKA,LAKA,Larix kaempferi,Japanese Larch,N,N,N,45.456503,-73.644215,53.8
S,S63,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.456544,-73.644329,72.8
S,S63,TI,TIER,TIERWR,Tilia x europaea 'Wratislaviensis',Warsaw Linden,N,N,N,45.456697,-73.644715,6.7
S,S63,FR,FRPE,FRPESU,Fraxinus pennsylvanica 'Summit',Summit Red Ash,Y,Y,N,45.456728,-73.644802,23.9
S,S63,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456786,-73.644936,74
S,S63,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,Y,Y,N,45.456848,-73.645101,8.6
S,S63,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,Y,Y,N,45.456923,-73.645291,7.6
S,S63,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.456974,-73.645427,109
S,S63,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457001,-73.645507,68.5
S,S63,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,N,Y,Y,45.457127,-73.645807,64.8
S,S63,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457158,-73.645913,126.1
S,S63,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.457311,-73.646312,39.5
S,S63,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.45727,-73.646196,48.8
S,S64,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457557,-73.646931,79.1
S,S64,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457589,-73.647028,73.6
S,S64,AC,ACPL,ACPLCB,Acer platanoides 'Columnarbroad',Parkway Norway Maple,N,N,Y,45.457646,-73.647163,28.7
S,S64,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457682,-73.647255,80.9
S,S64,AC,ACPL,ACPLEQ,Acer platanoides 'Emerald Queen',Emerald Queen Norway Maple,N,N,Y,45.457813,-73.647597,40.1
S,S64,AE,AECA,AECABR,Aesculus carnea 'Briotii',Aesculus carnea 'Briotii',N,N,N,45.457858,-73.647707,5
S,S64,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.457894,-73.647817,70.9
S,S64,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.457945,-73.647932,8.4
S,S64,AC,ACPL,ACPLEQ,Acer platanoides 'Emerald Queen',Emerald Queen Norway Maple,N,N,Y,45.458028,-73.648156,23
S,S64,TI,TICO,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,N,N,N,45.458068,-73.648268,8.5
S,S64,MC,MCAM,MCAMST,Maackia amurensis 'Starburst',Starburst Amur Maackia,N,N,N,45.458113,-73.64838,6.8
S,S64,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.458198,-73.648603,6
S,S64,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,N,N,N,45.458288,-73.648819,7
S,S64,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.458366,-73.649025,8.1
S,S64,CT,CTSP,CTSP,Catalpa speciosa,Western Catalpa,N,Y,N,45.458415,-73.649149,7.5
S,S64,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.45848,-73.649328,63.3
S,S64,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,N,N,Y,45.458535,-73.649474,6.1
S,S64,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.458598,-73.649632,28.2
S,S64,FR,FRPE,FRPESU,Fraxinus pennsylvanica 'Summit',Summit Red Ash,Y,Y,N,45.458642,-73.649742,22
S,S64,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.457481,-73.646751,71.8
S,S64,AC,ACFR,ACFRAB,Acer x freemanii 'Autumn Blaze',Autumn Blaze Freeman Maple,Y,Y,N,45.457441,-73.64663,27.8
S,S65,MC,MCAM,MCAM,Maackia amurensis,Amur Maackia,N,N,N,45.456246,-73.643988,6.4
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456288,-73.644084,58.8
S,S65,AC,ACMI,ACMIMO,Acer miyabei 'Morton' (State Street TM),Acer miyabei Morton (State Street),N,N,N,45.456313,-73.644159,11
S,S65,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,Y,Y,N,45.456381,-73.644342,8.9
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456404,-73.644407,51.4
S,S65,AC,ACGI,ACGIFL,Acer ginnala 'Flame',Flame Armur Maple,N,N,Y,45.456449,-73.644538,16
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456476,-73.644604,62.4
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456539,-73.644749,51.1
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456584,-73.644865,49.5
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456637,-73.645006,61.1
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.456678,-73.645114,65.6
S,S65,AM,AMCA,AMCA,Amelanchier canadensis,Downy Serviceberry,Y,Y,N,45.456737,-73.645261,6.8
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.457001,-73.645945,58
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.457072,-73.646122,63.4
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.457122,-73.646237,45.7
S,S65,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.457162,-73.646352,55.6
S,S66,PI,PIOM,PIOM,Picea omorika,Serbian Spruce,N,N,N,45.463866,-73.631536,5.9
S,S66,AC,ACFR,ACFRAF,Acer x freemanii 'Autumn Fantasy',Acer x freemanii 'Autumn Fantasy',Y,Y,N,45.463808,-73.631389,14.4
S,S66,AC,ACSC,ACSCTU,Acer saccharum 'Temple Upright',Temple Upright Sugar Maple,Y,Y,N,45.464081,-73.632097,5.9
S,S66,AC,ACSC,ACSCTU,Acer saccharum 'Temple Upright',Temple Upright Sugar Maple,Y,Y,N,45.464153,-73.632282,6.1
S,S66,AC,ACFR,ACFRAF,Acer x freemanii 'Autumn Fantasy',Acer x freemanii 'Autumn Fantasy',Y,Y,N,45.464285,-73.632615,11
S,S66,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.464256,-73.632541,5.4
S,S66,MA,MAHG,MAXXHG,Malus x 'Harvest Gold'¿,Harvest Gold TM Crab Apple,N,N,N,45.464214,-73.632433,
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.464902,-73.634148,55.9
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.464875,-73.634042,74.3
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465607,-73.635957,75.6
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465427,-73.635486,45
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465467,-73.635592,24.6
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465302,-73.635181,43
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465153,-73.634796,63
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465261,-73.635074,60.9
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465517,-73.635723,23.3
S,S67,AC,ACMI,ACMIMO,Acer miyabei 'Morton' (State Street TM),Acer miyabei Morton (State Street),N,N,N,45.46468,-73.633575,7.9
S,S67,SY,SYRE,SYREGE,Syringa reticulata 'Golden Eclipse',Golden Eclipse Japanese Tree Lilac,N,N,N,45.464494,-73.633081,18.6
S,S67,QU,QUWA,QUWARP,Quercus x warei 'Regal Prince',Regal Prince Oak,N,N,N,45.464628,-73.633451,7.9
S,S67,MA,MAPA,MAXXPA,Malus 'Prairiefire',Crab Apple,N,N,N,45.464524,-73.633187,27.4
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465549,-73.635813,20.6
S,S67,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465541,-73.635792,22.6
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467087,-73.639759,61.7
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46714,-73.639925,67.2
S,S68,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,N,N,N,45.4673,-73.6403,9.7
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467396,-73.640569,68.2
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467495,-73.640836,57.9
S,S68,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',N,N,N,45.467733,-73.641441,7.3
S,S68,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.467707,-73.641366,6.8
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467777,-73.641549,62.8
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46784,-73.641699,73.6
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467889,-73.641842,67.3
S,S68,AC,ACSA,ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,Y,Y,N,45.46793,-73.641983,36.2
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468002,-73.642114,60.3
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468109,-73.642406,84.9
S,S68,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466988,-73.639504,69.9
S,S68,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.466881,-73.639262,8.1
S,S68,AC,ACFR,ACFRAR,Acer x freemanii 'Armstrong',Acre x freemanii 'Armstrong',Y,Y,N,45.4669,-73.639314,9.6
S,S68,AC,ACFR,ACFRAR,Acer x freemanii 'Armstrong',Acre x freemanii 'Armstrong',Y,Y,N,45.46692,-73.639369,9.6
S,S69,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.46576,-73.636379,19.6
S,S69,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.465952,-73.636885,35.1
S,S69,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466001,-73.637008,19.8
S,S69,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466028,-73.637094,61.4
S,S69,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.466091,-73.637254,16.8
S,S69,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46614,-73.637377,59.3
S,S69,AC,ACPL,ACPLEQ,Acer platanoides 'Emerald Queen',Emerald Queen Norway Maple,N,N,Y,45.466364,-73.637963,40.4
S,S69,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.466405,-73.638067,27.2
S,S69,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466454,-73.638201,64.2
S,S69,MA,MAHG,MAXXHG,Malus x 'Harvest Gold'¿,Harvest Gold TM Crab Apple,N,N,N,45.466513,-73.638341,8.7
S,S69,GL,GLTR,GLTRSH,Gleditsia triacanthos 'Shademaster',Shademaster Honey-Locust,N,Y,N,45.466497,-73.638302,8.4
S,S69,MA,MAJE,MAXXJE,Malus x 'Jefspire' (Purple Spire TM),Purple Spire Crabapple,N,N,N,45.466566,-73.638473,8.6
S,S69,UL,ULNH,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,N,N,N,45.466589,-73.638528,17.2
S,S69,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46662,-73.638604,41.2
S,S69,QU,QURO,QUROFA,Quercus robur 'Fastigiata',Fastigiate English Oak,N,N,N,45.466716,-73.638849,9.7
S,S69,QU,QURO,QUROCS,Quercus robur 'Crimson Spire',Quercus robur 'Crimson Spire',N,N,N,45.466743,-73.638921,11.2
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.464228,-73.629837,42.9
S,S7,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.464291,-73.629987,55.8
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.464389,-73.630196,48.4
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.464439,-73.630329,47.1
S,S7,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.464578,-73.630625,53.4
S,S7,TI,TIAM,TIAM,Tilia americana,Basswood,Y,Y,N,45.464636,-73.63076,52.8
S,S7,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.464762,-73.631039,46
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.464825,-73.631175,34
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.464906,-73.631374,56.7
S,S7,TI,TIAM,TIAM,Tilia americana,Basswood,Y,Y,N,45.464964,-73.631501,71.2
S,S7,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.465036,-73.631656,41.4
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.464431,-73.633365,55
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.464458,-73.633446,47.8
S,S70,QU,QURO,QUROFA,Quercus robur 'Fastigiata',Fastigiate English Oak,N,N,N,45.464522,-73.633613,6
S,S70,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.464561,-73.633714,18.7
S,S70,AC,ACPL,ACPLCB,Acer platanoides 'Columnarbroad',Parkway Norway Maple,N,N,Y,45.46461,-73.633835,28.6
S,S70,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.464758,-73.63422,19.8
S,S70,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.464704,-73.634083,21.7
S,S70,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.464808,-73.63434,23.2
S,S70,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.464911,-73.634607,15.9
S,S70,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.464987,-73.6348,21.2
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465063,-73.635004,62.5
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465153,-73.635255,47.2
S,S70,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.465202,-73.635379,22.6
S,S70,PH,PHAM,PHAMMA,Phellodendron amurensis 'Macho',Macho Amur Cork Tree,N,N,Y,45.465252,-73.635504,7.5
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465314,-73.635662,56.5
S,S70,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.465368,-73.635787,61.6
S,S70,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.465418,-73.635943,28.3
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465462,-73.636051,67
S,S70,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.464355,-73.633181,54.5
S,S71,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.46691,-73.639764,12.2
S,S71,PI,PIPU,PIPUGL,Picea pungens 'Glauca',Glauca Blue Spruce,N,N,N,45.466943,-73.639888,30.7
S,S71,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466961,-73.639909,77.5
S,S71,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46701,-73.640068,65.8
S,S71,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.467073,-73.640209,26.5
S,S71,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.467225,-73.640609,26.9
S,S71,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467261,-73.640704,62.9
S,S71,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.467355,-73.640932,59.2
S,S71,AC,ACPL,ACPLSC,Acer platanoides 'Schwedleri',Schwedleri Norway Maple,N,N,Y,45.467409,-73.641078,61.8
S,S71,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.467445,-73.641169,30
S,S71,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.467566,-73.64149,83.2
S,S71,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467629,-73.641658,50.8
S,S71,QU,QUAL,QUAL,Quercus alba,White Oak,Y,Y,N,45.467969,-73.642529,5.2
S,S71,AC,ACPL,ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,N,N,Y,45.468028,-73.642676,32.3
S,S71,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.466783,-73.639421,57.2
S,S71,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.466796,-73.639454,33.3
S,S71,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.466804,-73.639477,42.7
S,S71,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.466814,-73.6395,39.3
S,S71,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.46684,-73.639565,55.2
S,S72,GL,GLTR,GLTRNA,Gleditsia triacanthos 'Northern Acclaim',Northern Acclaim Honey-Locust,N,Y,N,45.465754,-73.636781,8.1
S,S72,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,N,N,N,45.465916,-73.637182,14.8
S,S72,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465951,-73.637272,59.3
S,S72,TI,TIMO,TIMOHG,Tilia x mongolica 'Harvest Gold',Harvest Gold Mongolian Linden,N,N,N,45.465987,-73.637373,10.2
S,S72,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.466055,-73.637553,8
S,S72,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.466086,-73.637628,22.8
S,S72,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,N,N,N,45.466213,-73.637968,10.1
S,S72,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,N,N,Y,45.46617,-73.637865,6.7
S,S72,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.466346,-73.638296,30.8
S,S72,UL,ULNH,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,N,N,N,45.46644,-73.638542,16.9
S,S72,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.466472,-73.638626,30.1
S,S72,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.465619,-73.636445,100.1
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.461967,-73.635905,66
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462007,-73.63602,93.1
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462043,-73.636113,17
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462151,-73.636382,81.5
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462209,-73.636542,73.5
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462263,-73.636664,78.4
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462312,-73.636804,56.3
S,S73,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.462357,-73.636919,12.6
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462411,-73.637079,54.6
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462474,-73.637227,71.1
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.46255,-73.637409,47.2
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462631,-73.637651,58.1
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462689,-73.637795,69.2
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462747,-73.637955,67.7
S,S73,PI,PIPU,PIPUGL,Picea pungens 'Glauca',Glauca Blue Spruce,N,N,N,45.462807,-73.6381,25.4
S,S73,MA,MASC,MASCRJ,Malus × scheideckeri 'Red Jade,Red jade Crab Apple,N,N,N,45.462801,-73.638075,16.2
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462823,-73.638145,70.4
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.46185,-73.635603,60.1
S,S73,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.461886,-73.635722,62.7
